Condition,FDR,DE,,,,,,
NonD,0.447021597,-0.226361563,,,,,,
NonD,0.986174975,-0.011538795,,,,,,
NonD,0.042696841,-0.408120751,,,,,,
NonD,0.313124861,-0.227972953,,,,,,
NonD,0.506162401,-0.252048892,,,,,,
NonD,0.943459644,0.076578218,,,,,,
NonD,0.331043699,0.472877977,,,,,,
NonD,0.004182597,-0.533461424,,,,,,
NonD,6.47E-07,1.321371314,,,,,,
NonD,0.033966798,1.089186553,,,,,,
NonD,0.007667642,-1.056664341,,,,,,
NonD,0.055926444,-0.302150334,,,,,,
NonD,0.267971291,-0.846387642,,,,,,
NonD,0.072064132,0.899786739,,,,,,
NonD,0.939005586,0.052605024,,,,,,
NonD,0.399749574,0.239228873,,,,,,
NonD,0.00306848,-0.42340679,,,,,,
NonD,0.108602762,-0.432617422,,,,,,
NonD,0.934342608,0.05834715,,,,,,
NonD,0.590284811,-0.154829837,,,,,,
NonD,0.357595691,0.231622219,,,,,,
NonD,1.29E-05,-0.585959418,,,,,,
NonD,0.704380673,0.340450456,,,,,,
NonD,0.227625967,-0.287229727,,,,,,
NonD,0.387403223,-0.2106192,,,,,,
NonD,0.327162691,1.599946133,,,,,,
NonD,0.838418269,-0.150964171,,,,,,
NonD,0.996662875,0.002966537,,,,,,
NonD,8.75E-05,0.761562442,,,,,,
NonD,0.00396943,-1.009997521,,,,,,
NonD,0.577978553,0.226254795,,,,,,
NonD,0.085963286,-0.28047463,,,,,,
NonD,0.343125896,-0.302524691,,,,,,
NonD,0.027097719,-1.481124136,,,,,,
NonD,0.943744303,0.125332711,,,,,,
NonD,0.667157142,-0.26188687,,,,,,
NonD,0.040009414,0.474141276,,,,,,
NonD,0.010886979,1.274741809,,,,,,
NonD,4.19E-06,2.162413036,,,,,,
NonD,0.058014127,0.380287852,,,,,,
NonD,0.000903599,0.493392842,,,,,,
NonD,0.144499581,0.59479087,,,,,,
NonD,0.083894875,-0.281347928,,,,,,
NonD,0.980783169,-0.010505652,,,,,,
NonD,6.43E-09,1.301341657,,,,,,
NonD,0.501250266,-0.156600185,,,,,,
NonD,6.23E-05,-0.677514173,,,,,,
NonD,0.013382658,-0.69075783,,,,,,
NonD,0.367732303,0.335552705,,,,,,
NonD,0.994111276,-0.008311689,,,,,,
NonD,0.646425894,-0.160920582,,,,,,
NonD,0.638362536,0.135174404,,,,,,
NonD,0.762427692,0.18299955,,,,,,
NonD,0.011749919,0.820820566,,,,,,
NonD,2.46E-08,-0.809664277,,,,,,
NonD,0.001614078,-0.462775863,,,,,,
NonD,0.83967533,-0.090606221,,,,,,
NonD,0.884511213,-0.064755373,,,,,,
NonD,0.381398641,0.283866663,,,,,,
NonD,0.000726258,-0.898092462,,,,,,
NonD,0.9594529,-0.04890563,,,,,,
NonD,0.85680231,-0.147709454,,,,,,
NonD,0.30267614,-0.199026733,,,,,,
NonD,0.239214493,0.366934004,,,,,,
NonD,0.920614765,0.051156118,,,,,,
NonD,0.867063908,-0.051624821,,,,,,
NonD,0.431956817,-0.194134696,,,,,,
NonD,0.899567267,0.122299814,,,,,,
NonD,0.691085959,0.138376389,,,,,,
NonD,0.786146836,0.149089321,,,,,,
NonD,0.420874792,0.46881979,,,,,,
NonD,0.1803054,0.642200507,,,,,,
NonD,0.406095873,-0.171652914,,,,,,
NonD,0.738244575,-0.093140327,,,,,,
NonD,0.999091956,0.000513169,,,,,,
NonD,0.68419956,-0.122636843,,,,,,
NonD,0.954371705,-0.022438361,,,,,,
NonD,0.013610747,-0.364633886,,,,,,
NonD,0.264510372,-0.203340987,,,,,,
NonD,0.790794775,-0.178980891,,,,,,
NonD,0.027869562,-0.467951106,,,,,,
NonD,0.538196012,-0.261797842,,,,,,
NonD,0.373208724,0.838959769,,,,,,
NonD,0.015159722,-0.889829889,,,,,,
NonD,0.54101812,-0.18348464,,,,,,
NonD,0.002137447,-0.506875328,,,,,,
NonD,0.111948254,-0.454987644,,,,,,
NonD,8.36E-07,-1.045450018,,,,,,
NonD,0.601563183,0.225073571,,,,,,
NonD,0.194024486,0.981019864,,,,,,
NonD,0.487164694,0.160139726,,,,,,
NonD,0.848401019,-0.11114382,,,,,,
NonD,0.498529029,-0.344387146,,,,,,
NonD,0.959146779,-0.018971065,,,,,,
NonD,0.944629127,-0.044147616,,,,,,
NonD,0.85054854,0.135516146,,,,,,
NonD,0.941225564,-0.041035454,,,,,,
NonD,0.061356237,0.37157152,,,,,,
NonD,0.485612376,-0.270418499,,,,,,
NonD,0.937550687,0.028837599,,,,,,
NonD,0.955806568,0.114715232,,,,,,
NonD,0.887532144,-0.157543288,,,,,,
NonD,0.41422552,-0.30776634,,,,,,
NonD,0.619061743,0.207627155,,,,,,
NonD,0.976716087,-0.026750069,,,,,,
NonD,0.04634423,-0.313989062,,,,,,
NonD,0.951406731,-0.040663257,,,,,,
NonD,0.499798619,0.81142394,,,,,,
NonD,0.000406911,0.642238477,,,,,,
NonD,0.073532854,-0.318670128,,,,,,
NonD,0.887496867,-0.058986748,,,,,,
NonD,0.57853941,-0.170270978,,,,,,
NonD,0.003395408,0.782269336,,,,,,
NonD,0.827883803,-0.317277302,,,,,,
NonD,0.463726875,0.236238292,,,,,,
NonD,0.991276591,0.02669657,,,,,,
NonD,0.892749322,0.0900918,,,,,,
NonD,0.058229556,-0.882514443,,,,,,
NonD,0.987273271,-0.028787441,,,,,,
NonD,0.004129702,0.699058425,,,,,,
NonD,0.725251628,-0.141985025,,,,,,
NonD,0.677298898,0.129834401,,,,,,
NonD,0.787233557,0.181471577,,,,,,
NonD,0.925453429,0.115747008,,,,,,
NonD,0.714249073,-0.225990693,,,,,,
NonD,0.718973555,0.085210983,,,,,,
NonD,0.777327248,0.124401472,,,,,,
NonD,0.991058533,-0.003674273,,,,,,
NonD,0.960358633,0.029808377,,,,,,
NonD,0.940775823,-0.029768924,,,,,,
NonD,0.369287458,0.370390906,,,,,,
NonD,0.900655044,0.19896543,,,,,,
NonD,0.5129539,-0.207173162,,,,,,
NonD,1.24E-08,-1.5267167,,,,,,
NonD,0.001205919,-0.453690537,,,,,,
NonD,0.000213146,-0.656332907,,,,,,
NonD,0.046702845,-0.329600134,,,,,,
NonD,0.000694325,0.626961366,,,,,,
NonD,0.119201488,-0.2578776,,,,,,
NonD,0.913332145,-0.048497368,,,,,,
NonD,1.43E-23,1.984505092,,,,,,
NonD,0.669247005,-0.1244653,,,,,,
NonD,0.152150656,0.455173213,,,,,,
NonD,0.39965334,0.4298693,,,,,,
NonD,0.309483257,-0.596177451,,,,,,
NonD,0.31684433,-0.489794752,,,,,,
NonD,0.593407717,-0.189133708,,,,,,
NonD,0.792064821,-0.138976948,,,,,,
NonD,0.720067494,-0.13936672,,,,,,
NonD,0.800588853,-0.101431299,,,,,,
NonD,0.088783955,1.289359538,,,,,,
NonD,0.103615303,0.973629689,,,,,,
NonD,0.512351947,0.278368533,,,,,,
NonD,0.493648273,0.492170661,,,,,,
NonD,0.965758544,-0.038930804,,,,,,
NonD,0.891424543,-0.082284882,,,,,,
NonD,0.000817349,3.01970021,,,,,,
NonD,0.738207958,0.282430593,,,,,,
NonD,0.007398851,-0.941102128,,,,,,
NonD,0.388396018,-0.183851962,,,,,,
NonD,0.07048996,0.424278253,,,,,,
NonD,0.000141518,0.545490668,,,,,,
NonD,0.757475429,-0.214149165,,,,,,
NonD,0.096154534,-0.595360222,,,,,,
NonD,0.928677151,0.068022244,,,,,,
NonD,0.392272066,0.216440749,,,,,,
NonD,0.001829127,-0.598247723,,,,,,
NonD,0.872724212,-0.093899631,,,,,,
NonD,0.908965054,-0.048640801,,,,,,
NonD,0.353275064,1.009649988,,,,,,
NonD,0.043986196,0.562502596,,,,,,
NonD,0.747488541,0.139917894,,,,,,
NonD,0.282757308,0.406267014,,,,,,
NonD,0.9449708,0.05669567,,,,,,
NonD,0.672996721,0.165956438,,,,,,
NonD,0.315587475,-0.237474953,,,,,,
NonD,0.543249235,-0.219781947,,,,,,
NonD,0.97531864,-0.020672741,,,,,,
NonD,0.759077467,0.175602357,,,,,,
NonD,0.501463743,-0.253680702,,,,,,
NonD,0.852985025,0.098937846,,,,,,
NonD,0.980783169,-0.0193318,,,,,,
NonD,0.980783169,0.013499527,,,,,,
NonD,0.935323159,-0.066041423,,,,,,
NonD,0.982040769,0.020268858,,,,,,
NonD,0.495179803,-0.196830219,,,,,,
NonD,0.003723261,1.057608984,,,,,,
NonD,0.936091847,-0.035092193,,,,,,
NonD,0.008862294,0.724111189,,,,,,
NonD,0.876393197,-0.050520649,,,,,,
NonD,0.000430133,-0.491744501,,,,,,
NonD,0.449456095,-0.173316472,,,,,,
NonD,0.017412274,-0.393135195,,,,,,
NonD,0.633871409,0.106176211,,,,,,
NonD,0.195590062,0.305496809,,,,,,
NonD,0.750316068,0.176123796,,,,,,
NonD,2.33E-42,-2.195227417,,,,,,
NonD,0.587182165,-0.201752857,,,,,,
NonD,0.943459644,0.050548091,,,,,,
NonD,0.403828396,0.238369586,,,,,,
NonD,0.979727134,-0.014359435,,,,,,
NonD,0.420935505,-0.210791935,,,,,,
NonD,0.41794096,-0.202019876,,,,,,
NonD,0.000953023,-0.524445626,,,,,,
NonD,0.39676647,0.340352273,,,,,,
NonD,0.751479666,-0.162282308,,,,,,
NonD,7.52E-07,-0.842095626,,,,,,
NonD,0.568761226,-0.157466263,,,,,,
NonD,0.78008499,0.081897516,,,,,,
NonD,0.117802176,-0.305660452,,,,,,
NonD,0.857629548,-0.08585546,,,,,,
NonD,0.866737203,0.055874013,,,,,,
NonD,0.974263037,-0.028455349,,,,,,
NonD,0.198494711,0.22607801,,,,,,
NonD,0.745520328,0.143381385,,,,,,
NonD,0.013836312,-0.96039489,,,,,,
NonD,8.20E-27,-2.003022638,,,,,,
NonD,1.59E-06,-0.834152045,,,,,,
NonD,0.25951898,0.326871896,,,,,,
NonD,0.276517908,-0.291466763,,,,,,
NonD,0.000140783,-0.526645738,,,,,,
NonD,0.230983639,-0.358660904,,,,,,
NonD,0.000581485,1.41723324,,,,,,
NonD,0.370427288,-0.197692738,,,,,,
NonD,0.522931163,0.219312339,,,,,,
NonD,0.914800474,0.058010575,,,,,,
NonD,0.001462075,-0.669488798,,,,,,
NonD,0.420874792,-0.234620025,,,,,,
NonD,0.45113194,-0.157931227,,,,,,
NonD,0.885054502,0.366707129,,,,,,
NonD,0.898965882,0.119421853,,,,,,
NonD,0.577768021,-0.171786483,,,,,,
NonD,0.895500087,-0.062349095,,,,,,
NonD,0.983033339,-0.008054773,,,,,,
NonD,0.003955927,-1.0691104,,,,,,
NonD,0.865647129,0.108820302,,,,,,
NonD,0.6234747,-0.331961644,,,,,,
NonD,0.53772034,0.184249036,,,,,,
NonD,0.09316167,-0.310331627,,,,,,
NonD,0.733211166,-0.153955411,,,,,,
NonD,0.006788523,-0.404173902,,,,,,
NonD,0.995743741,-0.002577483,,,,,,
NonD,0.383248786,-0.550188266,,,,,,
NonD,0.636102502,-0.195754319,,,,,,
NonD,0.085675963,0.276726347,,,,,,
NonD,0.910706742,0.032955737,,,,,,
NonD,0.426746305,-0.206874789,,,,,,
NonD,0.160521141,-0.299490109,,,,,,
NonD,0.676737878,0.145303704,,,,,,
NonD,0.866398664,0.108543776,,,,,,
NonD,0.423125591,-0.202219085,,,,,,
NonD,0.073660831,-0.340337549,,,,,,
NonD,0.899220209,-0.089089815,,,,,,
NonD,0.958692002,0.027094128,,,,,,
NonD,0.947404013,0.043788716,,,,,,
NonD,0.837336385,0.078839036,,,,,,
NonD,2.37E-07,-1.588829057,,,,,,
NonD,0.009289199,-0.487386056,,,,,,
NonD,0.004129702,-0.482856171,,,,,,
NonD,0.758672295,0.095047383,,,,,,
NonD,0.915577465,0.068071075,,,,,,
NonD,0.485213966,-0.318205982,,,,,,
NonD,0.236958803,0.689635525,,,,,,
NonD,0.637677808,-0.118179023,,,,,,
NonD,0.51802788,-1.000024663,,,,,,
NonD,0.407710003,0.401390623,,,,,,
NonD,0.893447702,0.041534835,,,,,,
NonD,0.836340832,-0.097082457,,,,,,
NonD,0.939688669,0.212283634,,,,,,
NonD,0.664903782,0.472460209,,,,,,
NonD,0.992432498,0.009911564,,,,,,
NonD,0.472488703,0.251663234,,,,,,
NonD,0.461635468,-0.261721557,,,,,,
NonD,0.958692002,0.022620173,,,,,,
NonD,0.920735152,-0.031078469,,,,,,
NonD,0.922544826,0.051976965,,,,,,
NonD,0.776138245,-0.133116356,,,,,,
NonD,0.941657685,0.048729621,,,,,,
NonD,0.492731702,-0.189320136,,,,,,
NonD,0.029984411,-0.384935642,,,,,,
NonD,0.199619703,-0.250046408,,,,,,
NonD,0.117526041,-0.270725478,,,,,,
NonD,0.510352591,-0.144364804,,,,,,
NonD,0.943459644,-0.058864434,,,,,,
NonD,0.291257653,-0.255405504,,,,,,
NonD,0.730863079,-0.140493688,,,,,,
NonD,0.455081987,1.151200316,,,,,,
NonD,0.034388909,0.599916988,,,,,,
NonD,1.44E-53,3.980853294,,,,,,
NonD,0.379442595,0.387062366,,,,,,
NonD,0.412157654,-0.257847503,,,,,,
NonD,0.075780767,-0.281252895,,,,,,
NonD,0.461336229,-0.239250423,,,,,,
NonD,0.543527015,-0.879033202,,,,,,
NonD,0.922544826,-0.08563514,,,,,,
NonD,0.000784484,-0.508120617,,,,,,
NonD,0.995821635,-0.001882214,,,,,,
NonD,0.865362455,-0.078862182,,,,,,
NonD,0.271977915,-0.333593577,,,,,,
NonD,0.160058128,-0.382334312,,,,,,
NonD,0.878954033,-0.073766007,,,,,,
NonD,0.000464688,-0.846216821,,,,,,
NonD,0.346502891,-0.201631946,,,,,,
NonD,0.612564659,0.129851496,,,,,,
NonD,0.832924102,0.089483741,,,,,,
NonD,0.005363955,0.550205851,,,,,,
NonD,0.771746377,0.124329111,,,,,,
NonD,0.478493107,0.196082332,,,,,,
NonD,0.03212171,0.523590144,,,,,,
NonD,0.298175194,0.461875025,,,,,,
NonD,0.065055978,-0.982150344,,,,,,
NonD,0.713316944,-0.099848273,,,,,,
NonD,0.708444091,-0.087784025,,,,,,
NonD,0.241668885,1.198392695,,,,,,
NonD,0.49246943,-0.604476099,,,,,,
NonD,1.69E-10,1.946649748,,,,,,
NonD,0.77570446,-0.187796152,,,,,,
NonD,0.653778985,-0.136371394,,,,,,
NonD,0.281322466,-0.348375976,,,,,,
NonD,0.779915058,-0.500883642,,,,,,
NonD,0.754630827,-0.080451312,,,,,,
NonD,0.802803497,-0.069687359,,,,,,
NonD,0.389726351,0.224676798,,,,,,
NonD,0.851682193,-0.056163703,,,,,,
NonD,0.393530201,0.297472925,,,,,,
NonD,0.546278714,0.508207489,,,,,,
NonD,0.003752291,-1.27399675,,,,,,
NonD,0.891682825,-0.072620883,,,,,,
NonD,0.990013215,-0.021570982,,,,,,
NonD,0.295787536,-0.303539052,,,,,,
NonD,0.36259712,0.362344143,,,,,,
NonD,0.001598189,-1.498948772,,,,,,
NonD,0.024590711,0.833474239,,,,,,
NonD,0.850550393,0.120090527,,,,,,
NonD,1.12E-11,-1.943715392,,,,,,
NonD,0.003159628,-0.685152502,,,,,,
NonD,0.718974788,0.353872133,,,,,,
NonD,0.85054854,-0.13911428,,,,,,
NonD,0.415815159,-0.418278656,,,,,,
NonD,1.49E-09,-1.932928981,,,,,,
NonD,0.772388296,0.2340779,,,,,,
NonD,0.641071214,-0.540255005,,,,,,
NonD,0.757475429,-0.194008223,,,,,,
NonD,0.335512978,0.514190706,,,,,,
NonD,0.232843471,-0.500106571,,,,,,
NonD,0.000159833,-0.944493259,,,,,,
NonD,3.56E-09,-1.928274247,,,,,,
NonD,2.30E-05,-1.046798954,,,,,,
NonD,0.988211349,0.019680858,,,,,,
NonD,0.044565335,2.413459061,,,,,,
NonD,0.900125221,-0.052019772,,,,,,
NonD,0.003901046,-0.513203328,,,,,,
NonD,0.024935316,-0.442729087,,,,,,
NonD,0.972885849,0.019634036,,,,,,
NonD,0.71431018,0.091512931,,,,,,
NonD,0.030555631,0.328021078,,,,,,
NonD,0.014663624,-0.360866169,,,,,,
NonD,0.001540488,-0.484930065,,,,,,
NonD,0.000348791,-0.529044743,,,,,,
NonD,6.27E-11,-1.039713865,,,,,,
NonD,0.098921488,-0.775773898,,,,,,
NonD,0.726111819,0.133885371,,,,,,
NonD,1.11E-05,1.638452253,,,,,,
NonD,0.000344712,1.239097099,,,,,,
NonD,0.55413092,-0.331206213,,,,,,
NonD,0.995362811,-0.009416537,,,,,,
NonD,0.151037487,-1.122810274,,,,,,
NonD,0.008769106,0.506166467,,,,,,
NonD,6.53E-10,-0.999313082,,,,,,
NonD,0.472488703,0.265129394,,,,,,
NonD,0.478953319,0.502531432,,,,,,
NonD,0.836552866,-0.122620699,,,,,,
NonD,0.499314536,-0.321059677,,,,,,
NonD,0.283545346,0.839784359,,,,,,
NonD,0.102621553,0.620419475,,,,,,
NonD,0.201368191,0.403274321,,,,,,
NonD,0.148320902,-0.405773642,,,,,,
NonD,0.000129945,0.974290292,,,,,,
NonD,0.412304547,-0.748268698,,,,,,
NonD,0.28744493,-0.294488502,,,,,,
NonD,0.278796766,-0.340417203,,,,,,
NonD,0.417476303,0.466649826,,,,,,
NonD,0.727384016,-0.102389647,,,,,,
NonD,0.582235226,-0.291465536,,,,,,
NonD,0.819201459,0.178163651,,,,,,
NonD,0.049274381,-2.486814258,,,,,,
NonD,0.167390245,0.287977782,,,,,,
NonD,0.526128552,0.204086884,,,,,,
NonD,0.170974485,0.451249333,,,,,,
NonD,0.988440597,-0.012539429,,,,,,
NonD,0.590360331,-0.117556789,,,,,,
NonD,0.16434313,-0.648716637,,,,,,
NonD,0.060138359,-0.733515906,,,,,,
NonD,0.054031016,-1.72027426,,,,,,
NonD,0.753721826,-0.137226972,,,,,,
NonD,0.804755181,0.067991283,,,,,,
NonD,0.42797268,0.189318691,,,,,,
NonD,0.610629211,0.492576414,,,,,,
NonD,0.227293713,0.537363747,,,,,,
NonD,0.009188042,-0.485569523,,,,,,
NonD,0.00639215,-0.430399857,,,,,,
NonD,7.51E-08,-0.791627041,,,,,,
NonD,0.426528907,-0.362160022,,,,,,
NonD,0.515118985,-0.214807839,,,,,,
NonD,0.792238217,-0.075667965,,,,,,
NonD,0.797570887,0.530521479,,,,,,
NonD,0.003650486,0.415100122,,,,,,
NonD,0.526863427,0.130595692,,,,,,
NonD,0.253577746,0.220946505,,,,,,
NonD,0.804573292,0.077661187,,,,,,
NonD,0.087287662,0.27667766,,,,,,
NonD,0.844423249,0.102193906,,,,,,
NonD,0.345252615,-0.293657642,,,,,,
NonD,0.775759999,-0.093836826,,,,,,
NonD,0.810196752,-0.117189744,,,,,,
NonD,0.04736806,-0.341100247,,,,,,
NonD,0.976436419,-0.014116387,,,,,,
NonD,0.586324465,-0.3373659,,,,,,
NonD,0.492731702,-0.225540709,,,,,,
NonD,0.448961321,0.568896651,,,,,,
NonD,0.000832174,-0.676156368,,,,,,
NonD,0.000604035,0.879157044,,,,,,
NonD,0.965256699,0.035935284,,,,,,
NonD,0.253941261,-0.201650579,,,,,,
NonD,0.010751665,0.436420967,,,,,,
NonD,0.287977007,0.192130953,,,,,,
NonD,0.468148538,0.254815534,,,,,,
NonD,0.89111309,0.064053639,,,,,,
NonD,0.00067821,-0.571014953,,,,,,
NonD,0.104972212,-0.36793258,,,,,,
NonD,0.00535668,-0.448959673,,,,,,
NonD,0.062652569,0.81456862,,,,,,
NonD,0.005762881,0.457329638,,,,,,
NonD,0.002652542,-0.438024845,,,,,,
NonD,0.018755298,-0.405652165,,,,,,
NonD,0.004261485,-0.813011081,,,,,,
NonD,7.14E-07,-1.039741404,,,,,,
NonD,0.374146932,0.359230742,,,,,,
NonD,0.890432689,0.12189243,,,,,,
NonD,0.28447841,-0.41635296,,,,,,
NonD,0.039966708,0.574084259,,,,,,
NonD,0.061184751,-0.313925587,,,,,,
NonD,0.04314777,-0.355917871,,,,,,
NonD,0.001820441,1.07366,,,,,,
NonD,0.003348773,-1.078455671,,,,,,
NonD,0.52721063,-0.175183257,,,,,,
NonD,0.616189467,0.463981374,,,,,,
NonD,0.143272867,-0.315501567,,,,,,
NonD,0.351099113,0.271820678,,,,,,
NonD,0.246810352,-1.365807797,,,,,,
NonD,3.44E-06,-1.724181167,,,,,,
NonD,3.06E-07,-0.742918697,,,,,,
NonD,0.066642779,-0.417717713,,,,,,
NonD,0.494428646,0.192121274,,,,,,
NonD,0.77972074,0.158987929,,,,,,
NonD,0.217617917,0.404365733,,,,,,
NonD,0.2991721,-0.223965408,,,,,,
NonD,0.548155537,0.154649146,,,,,,
NonD,0.988211349,0.005035128,,,,,,
NonD,0.037306776,1.544557873,,,,,,
NonD,0.890544814,-0.042396828,,,,,,
NonD,0.656630846,-0.208685177,,,,,,
NonD,0.001782445,1.580983846,,,,,,
NonD,0.009904017,-1.520091048,,,,,,
NonD,0.828940685,0.082959257,,,,,,
NonD,0.095826149,-0.292167799,,,,,,
NonD,0.451627351,0.154172808,,,,,,
NonD,0.932683649,0.026417099,,,,,,
NonD,0.048361727,-0.341050364,,,,,,
NonD,0.001995093,-0.717210411,,,,,,
NonD,0.08061645,-2.586902927,,,,,,
NonD,0.836599951,0.091830306,,,,,,
NonD,1.83E-11,-1.120004609,,,,,,
NonD,0.001117806,-0.731770136,,,,,,
NonD,4.05E-05,-0.950475151,,,,,,
NonD,0.005299776,-0.867276939,,,,,,
NonD,0.028879578,-0.845263735,,,,,,
NonD,0.608364442,0.354302576,,,,,,
NonD,0.884664165,0.140342436,,,,,,
NonD,0.97210332,-0.024909947,,,,,,
NonD,0.320217679,-0.450227477,,,,,,
NonD,0.00054435,-1.345787309,,,,,,
NonD,0.964727045,0.114479973,,,,,,
NonD,0.874537692,0.126412967,,,,,,
NonD,0.003893276,0.678641012,,,,,,
NonD,0.820835157,0.314751679,,,,,,
NonD,0.044210839,0.748881067,,,,,,
NonD,0.021063915,-2.663884823,,,,,,
NonD,0.376133447,-0.409725535,,,,,,
NonD,0.959364327,0.063593675,,,,,,
NonD,0.795053611,-0.216224278,,,,,,
NonD,0.834484032,0.094206078,,,,,,
NonD,0.74753277,0.154675235,,,,,,
NonD,0.336577346,0.532923049,,,,,,
NonD,0.167686469,0.453349858,,,,,,
NonD,0.870880144,-0.061213645,,,,,,
NonD,0.559563883,-0.310758,,,,,,
NonD,0.118825792,-1.330484876,,,,,,
NonD,0.897764483,0.31888771,,,,,,
NonD,0.777358359,0.136218122,,,,,,
NonD,7.11E-10,1.719034516,,,,,,
NonD,0.39676647,0.723993544,,,,,,
NonD,0.208126045,0.681610062,,,,,,
NonD,0.341723207,0.566555462,,,,,,
NonD,0.242937886,-0.364098789,,,,,,
NonD,0.968368871,-0.051581484,,,,,,
NonD,0.5343168,-0.195596632,,,,,,
NonD,0.059940703,-0.461499822,,,,,,
NonD,0.196740698,-0.3423803,,,,,,
NonD,0.203011254,0.885348093,,,,,,
NonD,4.15E-05,-0.620839337,,,,,,
NonD,0.990346623,0.006152507,,,,,,
NonD,0.009079244,0.778084787,,,,,,
NonD,0.543529212,0.64879382,,,,,,
NonD,0.761757623,-0.151055002,,,,,,
NonD,0.027097719,-0.564881929,,,,,,
NonD,0.151031275,-0.355590567,,,,,,
NonD,0.662017187,-0.157651282,,,,,,
NonD,0.28187145,-0.284056656,,,,,,
NonD,0.112672508,-0.353424617,,,,,,
NonD,0.435494647,-0.301353675,,,,,,
NonD,0.893199675,-0.056502839,,,,,,
NonD,0.777176008,-0.104071271,,,,,,
NonD,0.088204918,0.465979475,,,,,,
NonD,0.000175162,-0.524551694,,,,,,
NonD,0.177717021,0.288254459,,,,,,
NonD,0.266853765,0.535660218,,,,,,
NonD,0.170974485,0.532197337,,,,,,
NonD,0.990013215,-0.004421778,,,,,,
NonD,0.503237683,-0.16973461,,,,,,
NonD,0.863106081,-0.377739825,,,,,,
NonD,0.170612992,0.498895277,,,,,,
NonD,0.804755181,0.189922209,,,,,,
NonD,0.026248424,-0.37087206,,,,,,
NonD,0.011256412,-0.593493235,,,,,,
NonD,0.955806568,0.02050538,,,,,,
NonD,0.645482525,-0.121003228,,,,,,
NonD,2.83E-17,3.866728311,,,,,,
NonD,0.804086545,0.11483962,,,,,,
NonD,0.716642853,-0.166352788,,,,,,
NonD,0.027651918,-0.54509909,,,,,,
NonD,0.846289483,-0.118194002,,,,,,
NonD,0.761854773,-0.096529752,,,,,,
NonD,0.940495312,-0.112976075,,,,,,
NonD,0.900750492,-0.069456914,,,,,,
NonD,0.99565172,0.003156548,,,,,,
NonD,0.091483108,-0.300738206,,,,,,
NonD,0.017359567,1.684270845,,,,,,
NonD,0.401736192,0.222445508,,,,,,
NonD,0.928058837,-0.073795998,,,,,,
NonD,0.771128404,0.199935977,,,,,,
NonD,0.667621286,-0.474754178,,,,,,
NonD,3.35E-20,-1.782156464,,,,,,
NonD,0.000588126,-0.478852645,,,,,,
NonD,0.863106081,-0.103134671,,,,,,
NonD,1.30E-08,2.268467766,,,,,,
NonD,0.967161836,-0.05448232,,,,,,
NonD,0.963145741,0.04924173,,,,,,
NonD,0.820093367,0.262526696,,,,,,
NonD,0.30809231,-0.185613181,,,,,,
NonD,0.341523151,0.215504799,,,,,,
NonD,0.935811579,0.034387746,,,,,,
NonD,0.71205262,0.111008323,,,,,,
NonD,0.137356627,-0.388066197,,,,,,
NonD,0.195497731,-0.358055748,,,,,,
NonD,0.692239466,0.130137294,,,,,,
NonD,0.380822967,-0.165412462,,,,,,
NonD,0.786430505,-0.068287412,,,,,,
NonD,0.737457799,-0.236623833,,,,,,
NonD,0.841141779,-0.085481461,,,,,,
NonD,0.855214623,-0.079116842,,,,,,
NonD,0.010146682,-0.643493317,,,,,,
NonD,0.348993464,0.235646527,,,,,,
NonD,0.000519768,0.514350904,,,,,,
NonD,0.470031163,-0.501650309,,,,,,
NonD,0.873556486,0.062468988,,,,,,
NonD,0.421187233,-0.252465469,,,,,,
NonD,0.749110242,0.188128016,,,,,,
NonD,0.077811461,-0.327918834,,,,,,
NonD,0.020986928,1.013635537,,,,,,
NonD,0.684772111,-0.139257254,,,,,,
NonD,0.985938226,-0.015115001,,,,,,
NonD,0.78361101,-0.213750947,,,,,,
NonD,0.510610568,0.25705182,,,,,,
NonD,0.465847247,0.154118734,,,,,,
NonD,0.133773659,-0.258313951,,,,,,
NonD,0.006011627,0.930999192,,,,,,
NonD,0.264939515,-0.330250527,,,,,,
NonD,0.531341348,1.050207974,,,,,,
NonD,0.00031381,1.358046559,,,,,,
NonD,1.78E-20,1.787880426,,,,,,
NonD,0.119187001,-0.365299677,,,,,,
NonD,0.524245665,-0.156020739,,,,,,
NonD,0.835158255,-0.067334248,,,,,,
NonD,0.002878649,-0.541801432,,,,,,
NonD,0.8839626,0.053009614,,,,,,
NonD,0.844055076,0.158679266,,,,,,
NonD,0.761858635,-0.075368593,,,,,,
NonD,0.664316448,-0.245578815,,,,,,
NonD,0.613555316,0.18692205,,,,,,
NonD,0.778558426,0.178072343,,,,,,
NonD,0.714969435,0.128663312,,,,,,
NonD,0.607099561,0.138985288,,,,,,
NonD,0.717547311,0.32996521,,,,,,
NonD,0.013223486,-0.37676393,,,,,,
NonD,0.868738509,-0.070892738,,,,,,
NonD,0.338905284,-0.209627045,,,,,,
NonD,0.00366475,-0.426788515,,,,,,
NonD,2.97E-05,-0.63699235,,,,,,
NonD,0.978475519,-0.014946652,,,,,,
NonD,5.62E-08,-1.183011271,,,,,,
NonD,0.524245665,-0.241680112,,,,,,
NonD,0.768498825,-0.077913421,,,,,,
NonD,0.943744303,0.127156911,,,,,,
NonD,0.421916647,-0.361039728,,,,,,
NonD,0.03092062,0.445877714,,,,,,
NonD,0.9594529,0.016679918,,,,,,
