id,PreD_Lib1,PreD_Lib2,PreD_Lib3,D3d_Lib11,D3d_Lib12,D3d_Lib24,D6d_Lib14,D6d_Lib15,D6d_Lib16,D1m_Lib18,D1m_Lib19,D1m_Lib26,NonD_Lib21,NonD_Lib22,NonD_Lib23
pknox2,0.628649141,0.652203509,0.974478656,1.068350227,0.873252294,0.983804764,0.790014327,0.523734656,0.499898653,0.597391915,0.629808717,0.436833665,1.261019921,0.927870937,1.062580389
pkp1(1of2),1.043031287,1.05651918,1.273582938,2.331990299,1.185527402,1.187831523,0.625692109,0.741102217,0.819043467,0.449342399,0.701080958,1.035054285,2.249634676,2.353087449,2.149712598
pkp1(2of2),3.805177298,4.167163953,5.33442983,11.36673464,12.58709544,10.39778955,9.788485017,11.71215281,10.68616758,6.589037408,7.566038928,5.610704857,6.13930634,7.333774886,7.603173006
pkp2,6.128387204,4.526757069,5.49608093,5.816019377,4.503054857,4.714820313,3.938429855,2.860705136,3.123191301,2.74213154,3.685739972,4.276039708,6.596518063,6.754912568,6.733863528
pkp3(1of2),9.454451288,8.99445864,11.53758721,40.28621478,40.69755783,37.02999021,30.10748063,34.58579697,35.16890574,23.03563611,23.55480847,21.89310127,9.757765582,9.681025149,11.08929333
pkp3(2of2),12.85075123,14.66451845,15.36335814,27.74473845,28.03835353,28.57406417,26.45671721,24.94029882,24.31817315,18.00721927,18.4075966,16.4608491,17.73163134,16.86336711,17.00323422
pkp4(1of2),0.188746397,0.351596412,0.383979148,0.218023869,0.204727986,0.486822842,0.176537658,0.080200698,0.246009087,0.32438148,0,0.214268377,0.24848301,0.358770646,0.177800833
pkp4(2of2),13.98839859,14.44585536,13.5691677,15.6058876,18.43353368,16.6214001,15.89038383,16.90566844,15.38869247,16.04025849,13.68582956,16.19498779,10.8823979,11.60070651,10.03133619
pla1a,1.219299146,1.323000922,2.595451045,4.073306192,2.618036374,2.074554735,2.787398891,1.115546079,1.886332241,0.103940391,0.751924728,0.220867186,2.508770614,2.947238281,2.597041646
pla2g12a,7.227269092,7.435995007,8.744411351,5.719426369,4.860895297,6.743015794,5.258581725,5.656415089,3.360595741,4.60141378,7.295045934,3.911336166,7.386567506,8.693274478,8.994452278
pla2g12b(1of2),0.364485182,0.085051539,0.369453903,0.273596295,0.250120062,0.240355761,0.367577002,0.222299235,0.68343782,0,0.799162626,0,0.085221827,0.202542039,0.181158059
pla2g15,6.948191516,7.348100448,7.295594844,10.79523669,10.44979981,12.50825225,8.575817621,9.774337468,10.70662152,9.275360097,9.499778205,12.22208339,5.683973612,5.45453935,6.154404252
pla2g16(1of2),0.346647377,0.605443772,0.335005893,1.324179667,0.635132491,1.689230513,0.655462447,2.314684375,1.756338584,0,0.796601552,0.260842698,0.4048057,0.358538394,0.283698749
pla2g3(2of3),8.876916027,8.846248725,8.500064131,12.58717801,10.1683349,7.62152843,3.98878361,5.632048874,6.19051721,1.112170362,0.77193605,1.481081089,8.84141802,8.384878993,8.739839609
pla2g4a,1.33399086,1.71601447,1.596043015,2.885814319,3.025224062,2.727295396,2.318307647,3.033173723,1.848360567,1.3650745,1.287258896,1.561511948,2.687688149,2.828884553,2.628333733
pla2g6,5.164131149,4.945865186,4.786330749,2.918099641,3.078334856,2.236491181,4.266210811,2.673358292,3.052324081,4.264008345,6.110255176,7.8962493,4.679933486,4.69281342,4.593494509
pla2g7,1.256193754,0.876044862,0.753326658,1.131913814,1.349044263,0.710175793,1.311148888,1.071413621,1.566497881,0.97033797,2.443409661,1.859011257,2.146267453,2.350568956,2.238052754
pla2r1(1of3),9.284452439,8.109261535,9.938148962,6.472943403,8.411521403,6.536361585,6.090542367,5.719900728,5.827598231,4.688909267,6.061746037,6.738195811,6.191760434,6.284036889,6.301976825
plaa,20.7888807,19.06265883,14.59408014,1.402775091,1.415570337,1.486504547,2.183707411,1.143959426,1.826321293,2.631957483,3.572412099,2.965841573,21.33708351,21.48232985,22.64449714
plac8l1(2of2),2.551141086,0.77719589,2.97887438,1.318552217,2.343679988,2.868043977,1.968625951,1.503523867,0.949539519,0,1.956122547,0.663699734,1.929974227,1.188476682,1.31668136
plag1,1.356412875,0.77385573,1.128534912,0.997061428,1.148040735,0.640786781,1.083831295,0.900317219,0.495538226,1.250000496,1.687799026,1.497048407,1.711032745,1.562843823,1.059036129
plagl2(1of2),7.691472838,6.965262427,4.582937876,8.981642868,9.646908656,7.852180407,9.109977809,8.51520284,9.66781658,12.900106,10.61910998,8.370575362,8.994694678,9.768104598,8.19833225
plagl2(2of2),3.40345087,2.907620794,3.210339068,4.206813877,4.579087568,4.186619878,3.293319659,3.20999532,4.116194698,4.421999999,3.850024148,4.505903231,5.119579707,4.716832995,3.476628234
plat,1.732816447,1.091924126,1.505380863,0.173174574,0.440961713,0.319747378,0.116380502,0.263977953,0,0.344405742,0.189869099,0.261644784,1.620780004,2.119725351,2.069122893
plaur(1of6),1.368053045,1.159439001,1.932231474,3.332385268,4.102225913,4.936912608,4.828801139,3.613548765,4.482561219,3.781213136,1.331316476,2.127509168,1.418551007,1.88984375,1.763470574
plaur(2of6),0.862795876,0.808151379,1.045643289,4.345232451,3.461970432,2.49511631,1.646500903,3.934338103,3.682126162,1.279538177,0.988065374,1.728057782,0.703956062,0.712376005,0.536202159
plaur(4of6),0,0,0.04942383,2.173862209,0.968448132,1.259531271,0.190994658,0.675853494,0.766987902,0.145353745,0.093493658,0.154638853,2.314870362,2.515381327,1.879769394
plb1(2of2),0.80521078,0.648041594,0.800017975,1.632397934,1.112141253,0.832697493,0.646481814,2.058337585,0.878049953,3.335628516,1.114093304,1.649262641,0.837269162,0.509911278,0.580990574
plbd1,0.946642374,0.857950869,1.777075078,6.905584587,6.742692381,5.953403876,6.376963115,7.538239815,6.337168292,3.495989159,4.368867789,3.032171732,1.5855289,1.606446498,1.744457745
plbd2,12.93032502,13.90163126,17.09692362,26.77175961,26.53338813,18.83949476,20.72818601,19.23754882,18.04005673,9.265306812,11.90121168,11.02783215,12.21540209,12.71326443,15.11437202
plcb1(1of2),1.422859336,1.032155602,1.009904542,1.293899099,1.366420609,0.930543851,0.990538175,1.032742227,1.376052187,0.908699482,0.394549803,0.818130879,2.498165028,2.758428448,2.019334719
plcb1(2of2),0.774373777,0.488358916,0.434153429,0.496641148,0.263176237,0.529175162,0.461737779,0.295098803,0.554875425,0.569479887,0.515199619,0.830251389,0.101843033,0.082255584,0.046961656
plcb3,14.42989857,14.89941186,14.08375782,18.39673423,18.20557778,20.12288395,20.60332959,19.41094594,18.01547635,18.09766011,18.00023615,18.41926621,15.00412565,13.80173749,14.0117542
plcb4,13.4961529,14.19846583,11.88076785,12.21859109,12.66778488,13.66204967,13.46602182,13.82210316,12.51729226,7.911015178,7.224624203,8.872883304,13.57130029,14.3497512,13.19204195
plcd1(1of2),4.706359579,4.136944116,6.109508916,9.547882106,7.342173917,8.043669549,5.425547613,6.016202604,6.816345531,2.180967638,2.323808674,3.261708211,8.498027414,8.460010146,8.821020676
plcd1(2of2),7.168717613,7.967994581,12.21827579,59.01944323,52.64759242,47.64621407,48.16071371,54.26073452,50.57978496,43.26209799,38.21157581,37.51550508,12.75607379,13.44938805,14.28498896
plcd3(1of2),3.009153966,2.653814506,3.870316801,11.37254086,12.97869832,13.00370039,11.14327367,11.04296228,10.88317237,9.423730369,6.843542414,8.716550652,3.550267258,3.194557845,3.403099928
plcd3(2of2),4.994469734,4.007461711,3.958694046,3.996234962,3.417576416,4.183780273,4.631244195,3.454538653,4.192843649,5.034298394,3.753660583,5.197511835,5.170194809,4.704980709,3.634826886
plcd4(1of2),0.245095764,0.137193981,0.143036752,0.4731262,0.304266289,0.668844675,0.393897402,0.92180362,0.444778369,0.99851145,1.04508473,1.144855919,0.220169864,0.420972477,0.301516831
plcd4(2of2),10.53767537,9.883674193,9.213220337,3.111104499,3.383545506,3.739337582,2.647536212,2.494509291,2.255390146,3.17649493,3.159947822,2.86239427,5.903743059,5.74988252,5.62554578
plce1,4.016995453,4.520183433,4.141067581,3.450583491,4.731932643,5.098458736,2.590438568,3.524341837,3.13112252,2.494119334,2.63712403,3.42213628,3.691757684,3.532669354,3.544684242
plcg1(1of2),1.894294614,1.813806811,1.587857477,2.016280402,2.989580304,3.121881425,2.74183793,2.652653124,2.283092933,4.872671113,3.484555814,4.218499005,1.368587177,1.57417629,1.402566619
plcg1(2of2),25.79805314,24.9096682,21.70376154,18.94808764,21.10236882,22.64262968,23.293879,20.03873857,20.58839905,24.64808437,23.36387111,23.5526756,22.96995029,23.50414707,23.15946006
plcg2,0.255063133,0.265085653,0.245948817,0.243738047,0.149819836,0.185410117,0.235145749,0.192343965,0.222794533,0.079816396,0.405190105,0.27896968,0.232192702,0.247980151,0.254774251
plch2(2of4),1.340184866,1.452954416,1.4046642,1.010620622,1.578947109,1.092437285,0.921694866,0.646377356,0.583930228,0.60366547,0.860489209,0.431807174,1.789224249,1.653644426,1.472622729
plch2(4of4),6.649955696,5.46742835,5.21250298,2.410349244,2.493516983,2.815417935,1.383742463,2.299303221,2.231741819,2.073357341,2.114132221,2.276340046,6.889005198,7.16900326,6.227205527
plcl1(1of2),2.170143549,2.312990462,3.699963938,10.84516774,18.12698513,15.30003994,11.04931352,9.629656748,10.06825134,6.432051336,6.548987473,2.878336941,4.57980548,4.379636105,3.658702244
plcl1(2of2),0.395390786,0.617149055,1.015979454,6.073208314,3.624843265,2.561697938,8.018302939,7.233019393,9.989960812,2.067978869,0.685446417,0.955633694,0.677647345,1.021090938,1.036903307
plcl2(1of3),8.930089467,8.895508376,8.205588713,9.038805056,7.974100398,8.417908637,9.589916615,9.835366531,9.580212189,7.769919686,9.003404204,9.422293828,8.060493712,8.463758692,8.240731307
plcl2(2of3),1.407119075,1.823867222,1.577127095,2.041758782,2.193086395,1.502302792,1.463839853,1.907733184,1.895067539,0.659852625,0.781820592,0.763852262,2.635430387,2.431716058,2.575752919
plcl2(3of3),14.64220448,12.90420078,10.58253709,6.379777534,5.781637335,6.379343539,7.304111786,7.281112847,7.352439468,7.097347756,7.419873082,8.318803396,14.21787601,12.24181371,14.62072145
plcxd1(1of5),0.139004134,0.182182705,0,1.05700051,1.088384374,1.382723976,1.237817703,1.041274997,0.64150251,1.714005547,0.717554609,0.706599486,2.029663778,1.548553397,1.393963451
plcxd1(2of5),0.80575933,0.450743058,0.070049169,0.244315766,0.287425143,0.128068686,0,0.593192669,0.273959004,0.138023555,0,0.655701384,0.33890635,0.3009973,0.477335591
plcxd1(5of5),0.641935885,0.740349655,0.78141984,0.318905747,0.436620533,0.167332408,0.663921921,0.441606685,0.718517524,0.427735879,0.033519374,0.222681988,0.739485314,0.687530487,0.784209306
plcxd2,6.641673019,6.702903119,7.884528763,16.97689876,19.21235732,13.90732509,13.79707229,16.36363683,15.33007055,16.41349724,13.02318927,14.23478856,7.103306049,6.187210415,4.318547755
plcxd3,0.939802197,1.010472295,1.142106451,0.556311424,0.707453581,0.615854431,1.021599994,0.568246426,0.610148023,0.928082667,0.512548193,0.398239041,0.615835969,0.709353763,0.970686112
pld1(1of2),3.340607594,2.983444594,2.799881351,5.458703788,6.420733224,7.636796911,4.842914293,4.408289904,4.973629681,6.311603464,4.46247848,5.124280768,3.128411075,3.056226008,2.764608428
pld1(2of2),7.088053388,7.925428668,7.262078957,9.784768301,9.61808315,8.162049614,7.899542459,7.746760632,6.991564879,3.727551222,6.353021001,4.924405776,5.13545831,5.049195637,4.820866054
pld2(1of2),4.694784885,5.342111133,6.606505731,5.19086878,6.211154927,6.818965646,5.82894953,5.744258163,5.249181602,6.420785739,6.428315272,7.374077698,5.07118702,5.711463524,6.328477882
pld3(1of2),3.790177939,3.893420688,3.313275093,5.329350729,4.681313954,4.384997289,2.295337248,4.555915318,2.831832119,4.774087478,2.395138416,4.011286278,3.860294356,3.134593118,2.897904366
pld3(2of2),26.22338126,25.08534451,23.57747725,7.787187605,7.765201017,7.26752587,7.940844728,6.718374998,5.746081855,4.965767068,4.450268281,3.153074533,20.42522641,18.95328622,20.307707
pld5(1of2),3.77261274,3.32011897,4.195223259,3.737216997,4.000501723,4.826857676,4.95470285,2.598260224,4.298629024,4.455074002,5.961696873,6.216776209,4.864496891,3.231197791,2.560953225
pld5(2of2),5.587330955,4.883878437,5.386986823,5.670433287,5.30686245,5.804980495,6.148722529,6.05591413,5.648395942,6.164257672,7.027365261,8.246674115,4.148027846,4.187022491,3.832276234
pld6,0.580467591,0.323137992,0.573189632,0.347487262,0.11672276,0.470305372,0.222140845,0.423069932,0.408944794,0.225190082,0.108568149,0,0.154203943,0.549227853,0.532972286
plec(1of4),0.677387984,1.012027489,1.575852997,7.060995997,8.178579483,10.27959115,10.25824992,9.525227392,10.41825354,11.59601306,7.362300473,9.297897632,9.640216844,9.475204573,7.950020454
plec(2of4),25.15474526,27.06859612,36.13331607,49.49756908,48.60372676,57.30712478,38.43251521,37.17166751,41.72435489,26.31736128,21.42882193,29.38267666,122.3375684,120.8056379,124.42299
plec(3of4),54.32667025,55.98615821,57.24179367,63.66224244,71.33538484,63.50370071,54.91421538,54.09258543,59.63829,35.94155823,36.33823829,30.40649871,55.99815106,55.64991506,54.97925907
plec(4of4),15.88377528,18.1382108,17.42217455,35.23592024,44.45635846,40.18614304,36.89287247,35.93282016,36.67844567,40.9666906,40.68430508,34.89021662,24.85697002,25.48001323,24.08241712
plek2,5.310102254,6.34392789,7.743462643,15.37561935,16.11469562,15.1016484,14.97743039,15.09265278,17.35291768,5.833761654,6.17316994,8.126419977,5.653708567,5.053121659,6.640626121
plekha1(1of2),9.235787886,7.93282262,6.248072149,7.034377876,6.943788348,5.918736641,6.479232125,7.481273272,6.709365886,7.616949226,6.659903496,7.195335616,9.469396134,9.721350164,9.955260058
plekha1(2of2),8.47376003,8.498237147,8.474302809,15.10614984,16.52150606,14.47579982,13.87038947,14.90681897,13.93468061,18.46026456,13.55053905,15.67229697,8.365096185,9.01027698,9.700120633
plekha2,1.286272713,1.008691572,1.41723228,3.329632957,1.962709536,3.030103196,3.501757063,2.843335868,3.305258046,4.69055015,4.370731568,3.82963257,1.077739049,0.962688719,0.944688929
plekha3,4.342152364,4.761440222,5.77949086,9.150322414,9.866776935,9.272815077,9.601353571,10.9665997,10.19716164,13.71476338,10.840481,10.31431329,4.128989646,3.945169419,5.595630205
plekha5(1of2),23.20480762,23.86472065,26.69532261,43.36700589,46.81450208,48.74726939,52.00276093,52.76008543,47.02333525,60.24623849,48.07003821,48.3702813,16.66147436,16.01569757,16.03706226
plekha5(2of2),9.733593511,9.688470426,10.82974576,11.67073556,12.93131088,11.76995424,11.81306216,10.94905126,11.48994957,13.42924002,10.88565896,11.22398206,8.156045164,8.006722006,7.969391569
plekha7(1of3),0.90060238,1.257186897,1.036767517,4.588312029,5.430462231,3.534705225,5.046630007,6.381400639,4.881754637,8.617315409,6.080787817,4.530233361,1.764025824,1.650267741,1.893951338
plekha7(2of3),3.818828191,3.999091458,3.901290496,7.463327341,9.646310811,8.385756433,8.197019957,9.05758433,9.102644914,6.85177904,7.307061413,5.958895082,4.936233399,4.652582909,4.530328555
plekha7(3of3),8.87569959,8.321144864,7.42899374,10.73531659,10.29829999,11.08378917,12.07220247,11.64268762,11.37142897,9.250977283,9.93274382,7.584115434,7.067381087,5.255264085,5.642882316
plekha8,13.33183604,13.99095002,13.77813756,17.09319192,14.98709887,16.61239034,16.49708299,14.69603624,16.54246007,13.6142302,18.5182161,18.18269161,11.05970349,11.48277784,11.93689399
plekhb1,12.85511456,11.3479888,9.413879467,9.390848823,9.840232839,12.56153679,12.67194448,10.63559132,10.94541688,12.62388078,9.81366863,14.38649886,12.86275592,10.81384249,7.623179196
plekhb2(1of2),4.684610869,4.555831638,4.423477012,14.36757459,14.27784409,11.13807168,14.43366154,13.95795144,13.09221605,17.15186379,15.47967679,19.22336789,3.386965175,4.153632632,4.224090315
plekhd1,0.587365885,0.385471933,0.478431095,1.05654714,0.539948497,1.355788961,0.740547474,0.559812801,0.447498056,1.616947896,1.861480281,1.662422793,0.371942557,0.254973329,0.208493985
plekhf1,2.805912799,3.306424695,3.711541939,9.458533346,11.26095906,9.565026433,9.689505624,10.79168759,9.749127341,4.305625441,6.22314735,3.310453106,5.024999767,5.606640257,5.428330267
plekhf2,10.924929,10.53581302,11.50304691,10.12656506,10.50027064,9.417321507,8.032167452,8.124941253,8.602758032,13.63875258,10.40783978,11.63778018,9.9300636,10.16191036,8.662285291
plekhg1(1of2),3.388699528,3.198219415,2.989043527,3.035883924,3.606269639,3.755533708,2.850683948,3.285419446,3.153936522,3.327861805,2.874632757,4.086448541,2.969917155,3.517974995,3.20501128
plekhg1(2of2),14.64373939,13.0828888,14.22296206,8.211298039,8.162819652,9.433649438,4.377665921,5.538566598,6.72251626,5.591409828,4.68103862,4.363665954,12.48030167,12.77627291,10.82531477
plekhg3(1of2),1.573024467,1.192219174,1.065457441,1.159466001,1.296292764,1.678370677,1.425768552,0.844067769,0.772787054,1.244255585,0.852374267,0.92680705,1.676518434,1.429861304,1.437234452
plekhg3(2of2),11.4439253,11.36693152,10.58988552,5.743380093,5.881449499,6.010992183,6.981673427,6.023595096,7.437584321,7.620720006,6.348404588,6.215541869,8.160224871,7.43636582,6.875962107
plekhg4(1of5),44.94005059,46.70536148,51.81842164,66.92835474,72.81670688,58.33868958,52.62844741,50.09235669,49.05271251,40.68239717,41.03098056,43.1740423,30.78829785,29.82799242,35.25203276
plekhg4(2of5),3.381523525,4.466870363,6.620858363,35.47310444,29.29115958,26.48848083,45.00014634,41.99038477,37.55219992,29.20839695,33.52756758,39.1779939,6.378694888,6.802110114,6.895541102
plekhg4(3of5),0.840117931,0.569416839,0.731119959,1.984973328,2.273582745,2.51582072,1.778508633,2.339883612,1.787265363,1.091099263,0.690290069,1.044979149,1.122638848,1.07987671,0.856408948
plekhg4(4of5),14.85372019,15.94481605,17.09965668,22.97173115,27.17136765,27.88694467,22.23417607,20.68024715,21.53206231,25.29271842,16.94036995,19.86660706,14.31387257,15.00521875,14.07713052
plekhg4(5of5),8.916581531,7.395421769,7.854057992,7.236658252,9.774954573,6.711171644,5.033120216,5.894630712,5.947502757,5.89386356,4.558165359,3.782578364,7.404233198,6.7653091,5.415199413
plekhg4b,1.430709049,1.794530271,1.487018136,5.768168268,4.154132392,2.346717871,3.99662049,5.93401043,4.225506798,3.261016268,8.01503253,4.64131417,2.652934189,2.325057566,2.437096096
plekhg5,5.621785502,6.851645869,5.321779269,8.951766233,11.61846112,9.05047541,8.974916458,8.471894943,9.234014321,6.645421204,7.872255682,5.69202987,6.502489725,6.087950572,6.852966652
plekhg6(1of2),0.223877929,0.268558373,0.230121624,1.110621449,0.562342755,0.740964625,0.88166031,0.614156987,0.917363639,0.598162829,0.28908745,0.428043929,0.427450018,0.444860123,0.469365954
plekhg6(2of2),8.003414484,8.633416335,9.028713486,15.66123201,11.23708617,10.46066849,8.409479402,9.7823366,8.7966895,6.614985371,4.652850265,5.334432992,10.92926055,11.65128293,11.13704678
