id,PreD_Lib1,PreD_Lib2,PreD_Lib3,D3d_Lib11,D3d_Lib12,D3d_Lib24,D6d_Lib14,D6d_Lib15,D6d_Lib16,D1m_Lib18,D1m_Lib19,D1m_Lib26,D4m_Lib20,NonD_Lib21,NonD_Lib22,NonD_Lib23
msx1,23.58205903,23.26426826,29.0981175,28.70650172,30.59589411,34.23406775,27.40996906,34.05777328,27.62053562,15.82681136,12.24626258,14.59656916,18.64845311,21.56193949,19.34334936,23.58973124
msx2(1of3),20.39559295,22.19509475,27.63914013,16.32761056,16.51624248,16.32883533,18.40054831,15.07876558,16.28732522,8.575095122,10.85983899,12.3462284,16.63710366,19.71877453,20.24834677,21.72146761
msx2(2of3),2.131593922,1.896180316,1.583280541,1.173036504,0.916836476,0.785111031,0.736031059,0.955001587,0.468345935,0.936651826,0.601242271,1.378364487,2.035773928,2.814692309,3.254213426,2.316398251
msx2(3of3),3.392240372,3.846174397,5.017294319,5.56715377,9.034615689,7.38841417,7.536926399,7.726137906,7.307499675,6.855476192,6.08188164,5.511868932,6.803669485,5.811056935,6.105703551,5.085234747
mt_atp6,246.2788004,133.9343374,126.6497236,41.45719643,47.50518879,26.69089683,25.75423567,36.36620939,27.98888939,66.63604625,26.33625377,36.71795953,60.98509067,160.8811856,144.0654512,89.4435852
mt_atp8,232.4491716,127.8671306,108.408201,0,5.427680087,11.93579815,16.6535197,8.968791462,23.39041651,32.41583481,14.38601224,10.18112466,46.443046,187.1082554,197.98911,107.7867665
mt_co1,5002.478735,4743.543467,3976.710259,4410.795822,4005.237404,2745.008979,3384.560604,2961.835382,2955.08168,3251.115153,3060.718332,2805.772023,2441.942388,2944.659005,3522.323702,2122.357925
mt_co2,3061.352151,2728.480959,2871.522325,2845.491801,2675.099395,1561.743728,1914.919108,1724.462858,1747.722044,1932.610854,1503.083156,1074.487194,1614.344806,2277.817533,2466.184073,1753.428703
mt_co3,1313.503148,1111.486545,1110.274253,578.0553946,611.7607964,439.2533608,483.9118036,496.2616484,461.4595344,431.114207,357.6100179,393.5619034,603.8758734,1084.90037,1158.205796,883.8933137
mt_cyb,313.649038,237.8016073,203.2579355,111.9524464,124.6233167,68.59715727,95.18185846,89.24937383,91.10778008,117.4249629,76.67210204,82.06721237,121.9202915,211.4262356,230.673118,147.0105048
mt_nd1,176.1859058,113.9876078,111.2856296,21.60933758,27.00756383,18.26723068,28.09371844,15.17457449,22.30660625,28.22324663,9.298946084,25.44940856,41.26232839,140.647844,147.9614653,90.85082198
mt_nd2,111.1651662,65.21584979,58.61289559,10.53671958,13.45228102,5.122660832,9.101177268,10.10864499,12.31877436,17.66177484,6.209958639,8.712266663,30.07545771,92.20345679,82.18432693,42.8824556
mt_nd3,248.2064231,192.0937463,147.3273581,50.29259478,65.26836226,35.37194146,33.12911302,37.06083489,42.47272597,24.66943964,32.61240871,19.09250368,84.20685004,155.5425031,156.6952352,98.6543217
mt_nd4,407.8661734,285.1713649,249.5566555,124.1434937,140.2641444,84.67560637,115.2054494,104.03428,91.87271621,158.0018051,81.51668175,97.35384837,132.2610174,296.9843703,334.0299327,182.6995667
mt_nd4l,2345.172108,1491.601804,1719.918542,1903.268778,1520.47014,668.6457872,966.5453053,806.5038984,1107.666826,1338.690236,776.4738941,551.6548919,648.6369612,1085.97585,1042.699246,526.5947131
mt_nd5,155.5826832,96.66448917,83.71225954,36.52207969,32.6888309,21.64149499,33.10747768,30.73332288,27.13598917,57.12088394,26.08663327,33.45146408,45.21517504,105.949438,109.8501617,57.07674371
mt_nd6,389.4802571,367.5257647,367.6455672,215.7267154,208.6084614,108.5117786,193.9536624,162.0444876,160.3114388,194.3282053,291.4443513,270.4021551,318.5496543,312.8429733,351.7684234,227.5447023
mta1,13.83325366,15.68115649,14.71297164,8.43835812,7.593405671,9.240935247,9.679270148,11.09038898,9.159497388,13.54633548,13.36212336,12.19090065,15.68110381,16.38366377,17.5702168,17.45344575
mta2,19.02272394,15.79786325,12.17248492,9.081049284,10.85696329,10.72460139,9.031081833,9.519041857,10.08009329,16.94016067,10.77265102,10.27121474,13.6506314,22.01088007,20.98223492,18.94862861
mta3,28.77591418,28.58327485,27.21745026,25.46317397,22.92755833,19.18147095,19.75195612,22.51102026,21.835547,28.17701604,29.12229405,26.75339558,29.74883958,24.6195442,24.91319278,27.89098951
mtap,15.60932208,12.72166893,13.60252091,10.27570107,8.627614462,8.906705442,10.90339871,8.832430445,9.033764284,13.28112514,14.97796041,14.75339543,16.0164707,12.8913535,14.44023144,14.11554956
mtbp,12.55964291,11.17956741,12.89193542,4.978815401,5.106838844,5.630931407,5.454526431,6.223848969,4.795130426,6.330681615,5.172690476,6.118088035,8.238522097,10.85096635,12.31010851,11.12292216
mtch1,14.33513626,15.36959812,15.35723375,40.37607257,49.68355875,59.14519521,51.51767714,54.63561837,51.25127426,84.99750324,78.57232656,77.06829976,31.72759093,8.95909362,9.205179872,10.24852881
mtch2(1of2),44.36979337,42.9670029,41.44818197,64.23373741,63.82571871,61.26235184,68.22028835,77.80051538,66.58551301,78.40121389,80.60120223,69.41981299,70.20837701,41.45476226,44.10823665,55.21655101
mtch2(2of2),31.55968238,34.03971218,40.0556458,62.66029522,57.76891869,49.31148907,59.48407108,67.34878846,61.03609646,76.00936281,65.60128604,65.57306485,59.94823925,38.65830549,38.62434864,43.802675
mtcl1(1of3),0.706891812,0.425883943,0.449531529,0.22919101,0.212905428,0.302952165,0.127856024,0.120820398,0.196971671,0.175918053,0.012129013,0.21686772,0.849900121,1.511487758,1.417069328,1.180153299
mtcl1(2of3),12.86267391,13.51730549,17.13078267,83.30873067,90.54514287,89.19881484,127.8776557,129.5473359,112.9634287,96.77835268,112.1779652,80.17215982,39.37691027,6.437550992,7.434642921,7.855699437
mtcl1(3of3),0.794813453,0.926160497,0.831886279,4.884409264,5.852660157,4.230879126,5.72167569,5.082486782,4.87805863,5.1461117,3.972695757,3.243235603,2.647527691,2.135476805,1.9340366,1.806511287
mtdh(1of2),110.6724269,107.777303,89.51361964,51.23829218,49.03286955,42.34706271,44.43100456,53.63868385,50.85533114,45.05407338,57.50167372,53.56260544,97.4716453,106.2523759,107.8231998,112.9546064
mtdh(2of2),18.17030576,19.86511952,18.81385448,19.87621164,20.81464317,20.43441171,24.53387354,22.23064938,22.1978632,28.32845121,26.916347,25.48893416,23.62884104,18.80223542,18.35201231,18.41701954
mterf1,8.895095229,8.743261654,10.74265866,11.29374532,12.76005622,8.633998475,14.58638668,14.19103148,14.10052317,23.21960432,20.21837452,24.9837978,16.13267748,9.796008536,10.17617844,9.336928051
mterf2,1.807337004,1.800671565,1.969468274,1.613292825,2.015824404,1.713727966,1.516930495,1.490615449,1.638814582,2.50317406,2.221266008,1.585902421,2.082614367,1.506126501,1.758045471,1.809563044
mterf3,23.36429468,24.04867756,23.07685338,29.38791453,27.29662577,32.59870507,37.97136103,34.53869159,39.89616669,31.50489373,43.46332594,38.2625123,25.58281242,20.96846917,18.72824852,20.25444685
mterf4,19.52828334,20.79420067,18.42526842,22.62170883,24.76817737,18.87748366,28.42873476,32.26174587,25.34656717,25.43622981,32.26869966,34.35740223,21.64708988,17.64519564,17.92403061,19.33963544
mtf1,2.508286631,2.43649973,2.151535532,3.445600942,3.875398038,4.065993953,3.763832484,3.679983708,3.700536452,5.049991604,4.137248743,4.732051377,2.811665876,2.608656937,2.179381892,2.289827891
mtf2(1of2),12.77256069,9.504143037,10.48777055,2.989955829,2.904400778,3.30640985,2.551928793,2.027055539,2.23622741,4.475326601,2.444070668,3.350009375,5.614004914,11.40339702,9.51213719,8.931768849
mtf2(2of2),31.68268513,31.4159324,30.3574103,20.37782211,20.51547018,20.8539057,20.38145483,22.10269364,23.03534479,20.66460345,25.96989673,24.71038762,34.89488959,32.11840895,32.92093987,32.19913441
mtfmt,11.76578684,10.90423916,10.93527458,3.235961228,2.094275458,2.543583733,3.887727764,2.719757466,4.223748207,4.931546614,5.822055239,5.278769021,11.99822184,11.31286841,13.22127361,13.89960904
mtfp1,19.8494331,18.93499553,23.76898676,13.52802567,10.66453761,8.94667118,11.00813416,9.453116557,10.855063,5.640751402,8.598829498,7.756347893,18.54738433,21.00616674,22.23870072,22.7172393
mtfr1,9.767905284,8.714888908,8.690471555,4.06923409,3.530264087,3.395070689,2.878829751,3.055912432,3.019180123,4.388783417,4.021265218,4.362267192,5.246526518,7.72087918,7.966787534,7.755598208
mtfr1l,24.65197897,20.62320001,15.83702992,3.070020699,2.683235231,3.286791755,3.575121399,3.831836167,3.326847897,5.702622907,5.461503925,5.020959571,14.56847525,23.23622212,22.62689818,25.76602899
mtfr2,7.750738901,7.784881417,6.600165187,4.979432119,5.296410063,4.760280981,5.799062263,3.877797104,3.884752222,6.156529423,3.29522829,5.305370504,7.711550248,8.309710982,8.590861366,7.917662569
mtg1,16.18679347,16.06806034,17.88476481,14.89177427,15.13939251,16.31982083,18.6821494,19.74879736,16.5704499,13.05735131,16.43980995,13.0833467,19.49937905,16.58720535,19.31070472,20.36253747
mtg2,9.794609811,10.85707969,11.74373098,14.62200051,14.45537871,12.85540273,18.8862916,13.91806253,16.71185254,14.97664671,23.42061082,22.43703454,18.61101411,9.815618683,11.23443435,12.38549235
mthfd1(1of2),0.070728256,0.123159507,0.076635858,0.404197336,0.843835096,0.845684226,0.240260131,0.326711408,0.401637605,0.152276023,0.073131275,0.56126269,0.348357837,0.248227674,0.218625967,0.483946068
mthfd1(2of2),35.9750374,35.71551851,31.80336127,48.17369757,48.99366788,53.3286592,65.17508764,73.90627114,67.1918544,71.43617094,65.43086994,59.32185983,42.12302528,34.23858038,31.92835471,33.46682751
mthfd1l,27.5941497,26.3998364,25.75851791,25.89071495,27.92160437,26.00649059,38.76850061,42.54146385,40.38434891,24.14290845,32.79582913,19.35666195,24.46521427,25.66186899,26.11172152,25.74158555
mthfd2,33.78577954,25.95249871,22.16586365,0.839950325,0.426796188,0.709377851,1.128741438,0.871235251,0.659931319,1.19651927,1.382145563,2.343207492,26.94022076,39.48630952,39.50854857,44.76190864
mthfr,11.91129117,12.59386091,11.90652754,16.58650606,19.0935721,15.70600874,14.1465098,15.50373163,14.14821149,12.81844777,14.83839125,16.55586977,11.90794729,11.93899314,11.85885192,11.20014806
mthfs,5.600057056,4.539950972,3.911429752,5.640507521,5.597084904,6.200560335,7.420431091,8.0704796,7.641909595,13.04601803,10.76885188,9.486850796,5.973112893,6.442988165,5.074162402,5.296006577
mthfsd,7.377283544,9.618322116,10.52660046,25.31033378,25.65195674,20.17068843,24.20626187,24.48762598,23.2103027,14.32810122,24.19178064,14.95265908,14.33179761,7.25025478,8.297187447,9.125781759
mtif2,12.28121617,11.37935315,9.024218268,5.589486801,8.541999529,5.765092243,8.536083157,6.659359283,6.730746877,7.353362244,9.300719193,9.961457619,10.9485352,10.90041324,10.61564288,12.16034073
mtif3,12.69763489,14.57338084,16.27782411,22.29159083,27.16607211,20.96046368,22.97202104,22.97268579,22.6047683,26.65110793,34.69634929,35.19261818,19.22574127,10.29323367,14.29627859,13.88871694
mtm1,7.587382602,6.917954205,7.364375864,8.773887777,9.114422318,6.559294174,6.704210285,7.540939493,8.31202987,9.214925806,9.524124293,8.117877092,8.828710254,6.937786504,7.669411014,7.590351626
mtmr1,19.14747369,23.32021555,22.33423068,75.8742548,74.50849131,67.30224837,81.87245386,90.81773285,82.74350753,98.65582583,85.83904044,59.4193054,45.3390715,17.38018336,18.89353336,18.86569709
mtmr10,3.603201476,3.487616578,4.315682848,6.089884869,6.088700115,5.557057068,6.219292749,5.87116955,4.968009182,7.778223901,6.807409703,8.236915354,4.872599603,4.999873603,4.691434582,4.642057789
mtmr11,1.692942662,1.479486153,1.213805768,0.271537298,0.211958491,0.343501484,0.381901175,0.166741318,0.229495836,0.175503488,0.225752956,0.335665128,1.041922253,2.469946634,2.268001444,2.090191288
mtmr14,15.79804438,12.55223008,14.64522943,10.24180358,11.19204566,13.018124,15.51223618,13.07816476,14.95710162,15.45793788,17.8787502,17.12331246,13.36134199,17.60699224,16.84325826,15.78501764
mtmr2,9.924979943,9.329948113,8.404274565,6.422607914,5.456502913,6.352211924,5.069171489,4.575999476,5.12051397,5.263782181,3.925161135,5.805319326,8.383741639,8.92593267,9.590604759,9.794612581
mtmr3,8.105567093,9.361719652,8.755941956,18.66502335,18.18816784,19.14173825,19.97348389,18.52920406,20.27408303,24.8722694,26.64469782,24.47494135,9.843145318,6.105893315,6.269537779,7.054055033
mtmr4,6.464485316,6.402264456,5.528536651,9.018339996,12.85232197,13.73211843,11.81376939,11.25747231,10.24172263,10.20954886,8.895050045,9.824037108,4.913947256,5.076689441,5.05610907,5.164905102
mtmr6,8.241923602,7.135549447,6.859337657,4.969797794,5.140294514,3.633419932,3.277146286,4.599435706,4.351437345,3.087242982,5.022303139,3.560438222,7.136821405,8.203205252,8.989137943,9.351479464
mtmr7(1of2),1.861979972,2.975819375,2.799763962,1.819057215,2.521047539,2.364755864,2.924582248,2.191046912,2.88177092,5.271281706,3.915039412,4.958095358,2.698702881,1.700920855,1.872443521,1.891942954
mtmr7(2of2),11.69359808,11.92191236,10.7181323,8.233295948,7.662259746,6.725109179,5.547982424,6.582276953,6.616853199,5.541617078,5.194031132,6.625458403,9.121825458,9.314970832,10.48559881,11.39106806
mtmr9(1of2),3.812468532,3.468117262,3.838745928,4.345005091,3.966447497,3.83992018,3.706294701,3.928939536,4.472604096,3.852668452,3.715980348,4.327490268,4.234124083,4.335610944,3.770237439,4.358507473
mtmr9(2of2),1.284198243,1.531106153,1.111973591,3.806801958,3.038178586,3.301920428,4.309482192,2.739687224,3.899144145,1.736403417,1.847745328,1.94695148,5.045730641,6.717801644,7.463734411,8.208611014
mtnr1a(2of4),0.098772772,0.114972347,0,0.153172223,0.119659286,0.162365852,0.330043588,0.337423897,0.206678904,0.035041836,0.101296129,0.079238377,0.116323085,0.231444702,0.068517565,0.088063566
mto1,7.670890091,8.948218103,7.460643911,10.44031398,9.120342646,10.2297766,12.75595016,11.01706875,11.75279247,9.726016213,11.12404655,11.81183028,7.08657503,6.078268661,7.523548943,7.415856423
mtor,24.99603815,20.63533226,20.01304525,19.75306073,21.09157578,21.11052482,19.96434926,19.97877404,21.62347249,33.62552596,22.39597744,22.57875585,16.71781018,23.47447061,22.5131185,20.64721998
mtpap,10.4669877,9.221369723,8.710559211,2.584063312,2.197751078,1.928390402,2.214543542,1.856778201,2.048610945,2.42832999,2.421876555,3.467299959,7.174418844,8.83154599,10.36278206,9.514140121
mtpn,84.99036365,92.0987981,92.90308792,78.64928882,69.51584609,69.59868983,83.87691531,82.09698834,77.90515604,80.45034526,104.0629161,99.63157232,133.3395979,107.8048444,110.8961788,127.0068132
mtr(1of3),7.579286505,6.849152283,8.129709558,13.83032503,14.89632887,11.51636507,16.57491133,13.94682105,15.42536554,11.73451057,11.79936801,10.26075844,7.863622886,5.683158942,5.680596236,6.806574373
mtr(2of3),19.44673021,20.28170377,13.99901013,20.61289457,19.90030719,25.62444619,33.86574339,37.10886966,36.62549374,25.39239132,37.34862811,26.88607554,19.65224846,14.63682421,14.67658299,15.94558277
mtr(3of3),14.19226082,15.7049124,11.80703398,22.21067608,18.63705153,17.91819582,37.15517303,34.83310815,31.93693953,21.2925181,38.7903188,15.02756499,12.91495945,9.737110561,10.97102037,10.37330751
mtrf1,32.25357265,36.60548154,35.36744573,46.87990533,46.78051115,42.56557757,60.02417712,55.43366764,51.53613949,40.15236292,52.64911422,35.43634177,38.09564497,30.93067146,29.64670029,32.76749392
mtrf1l,11.35739782,11.79752218,12.00205204,6.939580729,7.62338324,6.560842375,8.363874672,6.309720114,8.024167761,7.257572545,9.910753399,11.06439948,11.69923237,10.74300483,11.51395859,11.22873237
mtrr,15.53062126,13.4030229,8.939090211,7.199038654,7.395341266,9.778313978,13.5620462,15.16276462,11.82702282,10.2301932,13.25975185,10.50707327,11.46777604,12.98572301,12.23092079,12.48509953
mtss1(1of3),8.40215966,8.248172213,8.190065502,5.59784763,5.867294858,5.671469993,5.766749463,6.356740905,5.881023688,6.01578609,5.658506247,5.262644049,5.869587414,7.677095742,7.110228138,7.203714246
mtss1(2of3),6.522748586,7.307452291,6.879152084,4.89146311,7.176990068,7.371408144,5.710740761,5.915405239,6.193001023,8.834712516,4.854947162,5.470596061,4.598443455,6.455428991,6.25177581,6.088394016
mtss1(3of3),0.958276798,0.998853805,1.064715996,0.810408914,1.682627237,1.848008218,1.400778979,2.030781327,1.899785891,3.762953329,2.084845313,2.886870618,0.983224229,1.164620799,1.276672216,1.022638784
mtss1l(1of2),19.42766895,18.05107392,20.54904612,21.52518746,27.6427738,25.88585386,20.13004564,22.26121465,19.47317683,20.38848781,16.50265638,15.48408334,13.48950844,15.94375779,14.71104646,14.44098578
mtss1l(2of2),0.793765352,0.772616044,0.999645653,0.426701288,1.216568729,1.461651722,0.851408238,0.751584083,1.031123509,0.404814951,0.71931482,0.274870651,0.995407721,0.824445319,1.080478912,0.659407235
mttp,0.909431939,0.720691813,0.777663054,0.468912588,0.320321492,0.436677246,0.298827212,0.311732217,0.601559825,0.224308673,0.151444732,0.843669308,1.466506873,1.797299864,2.174362721,1.864984234
mturn,0.337776147,0.169312419,0.417794972,0.815744076,1.523599366,1.337766143,2.15029838,3.259713514,2.270607738,2.166971515,2.184422981,1.864320793,1.224944076,0.847694453,0.55020096,0.538400493
mtus1(1of2),3.277894292,3.383291122,3.909833651,5.995130675,6.651463275,5.812725574,5.047834618,5.005210416,5.187216887,6.405147897,5.171242937,5.808622064,3.450956869,3.90682011,3.566933194,3.381930155
mtus1(2of2),4.558436525,4.046780098,4.895873798,6.840628903,6.348329795,5.927458136,5.495909582,4.493749849,5.0214616,2.721301981,3.713139624,3.376515833,4.738488703,3.802599179,4.170229448,4.644603548
mtus2(1of2),0.136318112,0.061528915,0.180625936,0.153217934,0.176161323,0.172369078,0.167231438,0.188602459,0.200208543,0.232332616,0.071781701,0.140518743,0.249254909,0.335194427,0.428230198,0.323296687
mtus2(2of2),0.376346557,0.257132041,0.283259282,1.065612925,0.475688951,0.645514038,0.546709869,0.968833226,0.798833338,1.114513074,0.536966397,0.29801494,0.832496152,1.016060034,0.885404884,0.682813819
mtx1,10.39552185,9.114508114,9.70765944,6.894656294,7.680854234,8.626784275,7.77325402,8.432528924,10.20441894,8.028040786,8.284878306,9.871255426,11.63477993,9.865842492,11.63081894,12.11591322
mtx2,23.04946741,22.11047036,20.51291816,12.33912445,12.33288549,11.03520086,14.89800434,15.14454208,10.71396873,15.2700088,14.8006374,12.68930755,24.5348585,23.61201299,25.19896766,27.76234526
mtx3,3.018640899,2.522212424,2.116793513,2.387550751,2.36381119,2.186168861,2.318167007,2.283528447,2.2041527,2.178275041,2.140937182,3.287456231,3.451134735,2.464761006,2.802178454,2.264977299
